party,,,,D,R,R,R,D,D,D,D,D,R,R,D,D,R,R,D,D,D,D,R,R,R,R,R,D,D,R,R,R,R,D,R,D,D,D,R,R,D,D,R,R,R,R,R,R,R,D,R,D,R,D,D,R,D,D,D,R,D,I,R,D,R,D,R,D,D,D,R,R,D,D,D,R,R,D,D,D,R,R,D,R,I,D,D,R,D,R,R,D,D,R,R,D,D,R,D,D,D,R,D,D,R,D,R,R,D,D,R,D,D,I,D,R,R,D,D,R,D,D
113,Senate,1,104,,Yes,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,No,No,,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,Yes,,,Yes,Not Voting,No,Yes,No,,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Not Voting,Not Voting,,,
113,Senate,1,105,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Not Voting,,,
113,Senate,1,106,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Not Voting,Yes,,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Not Voting,,,
113,Senate,1,107,,Yes,No,Yes,No,Yes,Yes,,Yes,Yes,Yes,Not Voting,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,Yes,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,Yes,,No,Yes,Yes,Yes,Not Voting,,No,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,Yes,Yes,No,Yes,Not Voting,Yes,Yes,Not Voting,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Not Voting,,,Yes,No,Yes,No,Yes,Yes,No,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,,
113,Senate,1,108,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Not Voting,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Not Voting,,,
113,Senate,1,109,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Not Voting,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Not Voting,,,
113,Senate,1,110,,Yes,No,Yes,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,Yes,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,Yes,,No,Yes,Yes,Yes,Yes,,No,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,,,Yes,No,Yes,No,Yes,Yes,No,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Not Voting,Not Voting,,,
113,Senate,1,111,,Yes,No,No,No,Yes,Yes,,Yes,Yes,Yes,Not Voting,Yes,,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,,Yes,Yes,Not Voting,No,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,No,,No,Yes,Yes,Yes,No,,No,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,,No,Not Voting,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,,,Yes,No,No,No,Yes,Yes,No,Yes,,Yes,Not Voting,No,Yes,Not Voting,Yes,Yes,Not Voting,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,,
113,Senate,1,112,,Yes,No,No,No,Not Voting,Yes,,Yes,Yes,Yes,Yes,Yes,,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,Yes,Yes,Not Voting,Yes,,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,Yes,No,,Yes,,No,Yes,Yes,Yes,No,,No,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,Yes,Yes,No,Yes,No,Yes,Not Voting,No,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,,,Yes,No,Yes,No,Yes,Yes,No,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,,
113,Senate,1,113,,Yes,No,No,No,Not Voting,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,Yes,Yes,Not Voting,No,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,Yes,,No,Yes,Yes,Yes,No,,No,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,Yes,Yes,No,Yes,No,Yes,Not Voting,No,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,,,Yes,No,Yes,No,Yes,Yes,No,Yes,,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,,
113,Senate,1,114,,No,No,No,Yes,Yes,Yes,,Yes,No,No,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,No,No,No,No,,Yes,No,No,No,,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,,No,,No,No,No,Yes,No,,No,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Not Voting,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,,,Yes,Yes,No,No,Yes,Yes,No,Yes,,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,,
113,Senate,1,115,,Yes,Yes,Yes,Yes,Yes,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,No,No,,,Yes,Not Voting,No,Yes,No,,,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,,,No,Yes,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,,,
113,Senate,1,116,,No,Yes,No,Yes,Yes,Yes,,Yes,No,No,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,Yes,No,No,No,,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,No,,No,Yes,Yes,Yes,No,,Yes,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,No,No,Yes,Yes,No,Yes,,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,,
113,Senate,1,117,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Not Voting,Yes,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,Yes,Yes,,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
113,Senate,1,118,,Yes,Yes,Not Voting,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
113,Senate,1,119,,Yes,Yes,Yes,No,Yes,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,,Yes,,Yes,Yes,Yes,No,Yes,,Yes,No,,,Yes,Not Voting,No,Yes,No,,,Yes,Yes,Yes,Yes,No,No,No,Yes,Not Voting,Not Voting,Not Voting,,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,120,,No,No,No,Yes,Yes,Yes,,Yes,No,No,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,,Yes,No,No,No,,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,,No,,No,No,No,Yes,No,,No,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,No,Yes,No,Yes,Yes,Yes,No,Not Voting,Not Voting,Not Voting,,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,,,Yes,Yes,No,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,,
113,Senate,1,121,,Yes,Yes,Yes,No,No,Yes,,No,Yes,Yes,No,No,,No,No,No,No,No,No,Yes,Yes,No,Yes,,No,Yes,Yes,Yes,,No,Yes,No,No,No,No,Yes,No,No,Yes,,Yes,,Yes,No,Yes,No,Yes,,Yes,Yes,,,No,Not Voting,No,Yes,No,,,No,Yes,No,Yes,No,No,No,Yes,Not Voting,Not Voting,Not Voting,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,No,No,,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,,,
113,Senate,1,122,,No,Yes,No,No,No,No,,No,Yes,No,No,No,,Yes,No,No,No,No,Yes,Yes,Yes,No,No,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,No,Yes,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,No,Yes,Yes,No,No,No,No,Yes,Not Voting,Not Voting,No,,Yes,No,No,No,No,Not Voting,Yes,No,Yes,No,No,No,No,No,,,No,No,Yes,Yes,No,No,No,No,,Yes,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,,,
113,Senate,1,123,,No,No,No,Yes,Yes,Yes,,Yes,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,,Yes,No,No,No,,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,No,,No,No,No,Yes,No,,Yes,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,No,Yes,No,Yes,Yes,Yes,No,Not Voting,Not Voting,Yes,,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,No,No,Yes,Yes,Yes,No,,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Not Voting,Yes,,,
113,Senate,1,124,,Yes,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,,Yes,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,No,,Yes,Yes,,,Yes,Not Voting,No,No,Yes,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Not Voting,Yes,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,,
113,Senate,1,125,,No,No,No,Yes,Yes,Yes,,Yes,No,No,Yes,Yes,,No,Yes,Yes,Yes,Not Voting,No,No,No,No,Yes,,Yes,Not Voting,No,No,,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,,No,,No,No,No,Yes,No,,No,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,,,Yes,Yes,No,No,Yes,Yes,No,Yes,,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,,
113,Senate,1,126,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,No,,Yes,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
113,Senate,1,127,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Not Voting,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
113,Senate,1,128,,Not Voting,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Not Voting,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Not Voting,Not Voting,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Not Voting,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,Yes,,,
113,Senate,1,129,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,,Yes,Yes,No,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Not Voting,Yes,Yes,Yes,No,,No,Yes,,,Yes,Not Voting,Yes,No,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,No,Yes,Yes,Not Voting,Yes,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
113,Senate,1,130,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,Yes,Yes,Not Voting,No,No,,No,Yes,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,Yes,,Not Voting,Yes,Yes,No,Yes,,Yes,No,,,No,No,No,Yes,No,,,No,Yes,No,Yes,No,No,No,Yes,No,No,No,,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,131,,No,No,No,No,Yes,No,,Yes,No,No,Yes,Yes,,No,Yes,No,No,Yes,No,No,Not Voting,No,No,,No,No,No,No,,No,No,No,No,Yes,No,No,No,No,No,,No,,Not Voting,No,No,No,No,,No,No,,,No,Yes,Yes,No,Yes,,,No,No,No,No,Yes,Yes,No,No,Not Voting,Yes,No,,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,,,No,No,No,No,No,Yes,No,No,,Not Voting,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,,,
113,Senate,1,132,,Yes,Yes,Yes,No,No,No,,No,Yes,Yes,No,No,,Yes,No,No,No,No,No,Yes,Yes,No,No,,No,No,Yes,Yes,,No,Yes,No,No,No,Yes,Yes,No,No,Yes,,No,,Yes,No,Yes,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,No,Yes,No,Yes,Not Voting,No,No,Yes,No,Not Voting,No,,Yes,No,No,No,No,Yes,No,Not Voting,Yes,No,No,No,Yes,No,,,No,No,Yes,Yes,No,No,Yes,No,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,No,,,
113,Senate,1,133,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
113,Senate,1,134,,Yes,Yes,No,No,No,No,,Yes,Yes,Yes,No,Yes,,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,,Yes,Yes,Yes,No,,Yes,No,Yes,No,No,No,Yes,No,No,No,,No,,Yes,No,No,No,Yes,,Yes,No,,,No,Not Voting,No,Yes,No,,,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,,,No,No,No,Yes,No,No,No,Yes,,Yes,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,,,
113,Senate,1,135,,No,No,No,No,Yes,Yes,,Yes,No,No,Yes,No,,No,Yes,Yes,No,No,No,No,No,No,No,,No,No,No,No,,No,No,Yes,No,No,No,No,No,No,No,,No,,No,No,No,No,No,,No,No,,,No,Not Voting,Yes,No,No,,,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,,,No,Yes,No,No,No,Yes,No,No,,Yes,No,Yes,No,No,No,No,Not Voting,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,,,
113,Senate,1,136,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Not Voting,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
113,Senate,1,137,,No,Yes,No,No,No,No,,Yes,No,No,Not Voting,Yes,,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,,No,No,No,Yes,,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,,No,,No,No,No,Yes,Yes,,Yes,Yes,,,No,Not Voting,No,Yes,Not Voting,,,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,,,No,No,No,Yes,Yes,Yes,No,No,,Yes,No,Yes,Yes,No,No,No,Not Voting,Yes,No,Yes,No,No,No,No,No,No,Yes,No,,,
113,Senate,1,138,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Not Voting,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Not Voting,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Not Voting,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
