congress,chamber,session,roll_call,bill,date,democratic,description,document_number,document_title,independent,question,question_text,republican,result,source,tie_breaker,tie_breaker_vote,time,total,url,vote_type,vote_uri
108,Senate,1,11,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-22,"{'yes': 6, 'no': 38, 'present': 0, 'not_voting': 4, 'majority_position': 'No'}","Inhofe Amdt. No. 86, As Modified; To provide for a study by the National Academy of Sciences.",,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 45, 'no': 6, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00011.xml,,,09:39:00,"{'yes': 51, 'no': 45, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00011,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/11.json
108,Senate,1,12,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-22,"{'yes': 39, 'no': 5, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}",Edwards Amdt. No. 67; To require a study of the final rule relating to prevention of significant deterioration and nonattainment new source review to determine the effects of the final rule on air pollution and human health.,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 6, 'no': 45, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00012.xml,,,10:09:00,"{'yes': 46, 'no': 50, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00012,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/12.json
108,Senate,1,13,"{'bill_id': '-108', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-22,"{'yes': 42, 'no': 0, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}","Confirmation Thomas J. Ridge, of Pennsylvania, to be Secretary of Homeland Security.",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 51, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00013.xml,,,12:10:00,"{'yes': 94, 'no': 0, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00013,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/13.json
108,Senate,1,14,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-22,"{'yes': 41, 'no': 1, 'present': 0, 'not_voting': 6, 'majority_position': 'Yes'}",Motion To Waive C.B.A. RE: Reed Amdt. No. 40; To expend the Temporary Extended Unemployment Compensation Act of 2002.,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion ,,"{'yes': 3, 'no': 48, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00014.xml,,,14:22:00,"{'yes': 45, 'no': 49, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00014,3/5,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/14.json
108,Senate,1,15,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-22,"{'yes': 8, 'no': 34, 'present': 0, 'not_voting': 6, 'majority_position': 'No'}",Cochran Amdt. No. 204; To provide agricultural assistance.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 51, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00015.xml,,,16:16:00,"{'yes': 59, 'no': 35, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00015,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/15.json
108,Senate,1,16,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-22,"{'yes': 38, 'no': 5, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Daschle Amdt. No. 79; To provide emergency disaster assistance to agricultural producers.,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 0, 'no': 51, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00016.xml,,,16:43:00,"{'yes': 39, 'no': 56, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00016,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/16.json
108,Senate,1,17,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-22,"{'yes': 2, 'no': 41, 'present': 0, 'not_voting': 5, 'majority_position': 'No'}",Motion To Table Nelson(FL) Amdt. No. 97; To make additional appropriations for emergency relief activities.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 46, 'no': 4, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00017.xml,,,17:21:00,"{'yes': 48, 'no': 46, 'present': 0, 'not_voting': 6}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00017,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/17.json
108,Senate,1,18,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-22,"{'yes': 26, 'no': 17, 'present': 0, 'not_voting': 5, 'majority_position': 'Yes'}",Motion To Table Specter Amdt. No. 68; To provide special minimum funding requirements for certain pension plans maintained pursuant to collective bargaining agreements.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 38, 'no': 13, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00018.xml,,,18:21:00,"{'yes': 64, 'no': 31, 'present': 0, 'not_voting': 5}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00018,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/18.json
108,Senate,1,19,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-23,"{'yes': 31, 'no': 14, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Feingold Amdt. No. 200; To restrict funds made available for IMET assistance for Indonesian military personnel to 'Expanded International Military Education and Training' assistance unless certain conditions are met.,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 4, 'no': 47, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00019.xml,,,11:06:00,"{'yes': 36, 'no': 61, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00019,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/19.json
108,Senate,1,20,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-23,"{'yes': 1, 'no': 44, 'present': 0, 'not_voting': 3, 'majority_position': 'No'}",Motion to Table Kennedy Amdt. No. 123; To increase funding for reducing health disparities and promoting minority health.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 50, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00020.xml,,,13:41:00,"{'yes': 51, 'no': 46, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00020,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/20.json
108,Senate,1,21,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-23,"{'yes': 39, 'no': 6, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}",Motion to Waive CBA Re:  Clinton Amdt. No. 89; To improve health care under the medicare and medicaid programs.,,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion ,,"{'yes': 1, 'no': 50, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00021.xml,,,14:26:00,"{'yes': 41, 'no': 56, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00021,3/5,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/21.json
108,Senate,1,22,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-23,"{'yes': 33, 'no': 11, 'present': 0, 'not_voting': 4, 'majority_position': 'Yes'}","Motion To Table McCain Amdt. No. 214; To require completion of the feasibility study required by Public Law 105-245, and the other requirements of that law relating to construction of an emergency outlet at Devils Lake, North Dakota, before any appropriat",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 28, 'no': 23, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00022.xml,,,14:40:00,"{'yes': 62, 'no': 34, 'present': 0, 'not_voting': 4}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00022,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/22.json
108,Senate,1,23,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-23,"{'yes': 22, 'no': 23, 'present': 0, 'not_voting': 3, 'majority_position': 'None'}","Motion to Table McCain Amdt. No. 230; To reduce the total construction general account in the Corps of Engineers, Flood Control, Mississippi River and Tributaries, etc., account by $14,750,000 and restore the appropriation for the Yazoo Basin Backwater Pu",,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 45, 'no': 6, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00023.xml,,,15:04:00,"{'yes': 67, 'no': 30, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00023,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/23.json
108,Senate,1,24,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-23,"{'yes': 2, 'no': 44, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Motion to Table Cantwell Amdt. No. 108; To increase appropriations for workforce investment activities.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 48, 'no': 3, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00024.xml,,,17:43:00,"{'yes': 50, 'no': 48, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00024,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/24.json
108,Senate,1,25,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-23,"{'yes': 1, 'no': 45, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Thomas Amdt. No. 246; To propose a substitute.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 49, 'no': 2, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00025.xml,,,18:23:00,"{'yes': 50, 'no': 48, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00025,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/25.json
108,Senate,1,26,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-23,"{'yes': 44, 'no': 1, 'present': 0, 'not_voting': 3, 'majority_position': 'Yes'}","Mikulski Amdt. No. 247; To prohibit funds to be used to establish, apply, or enforce certain goals relating to Federal employees and public-private competitions or work force conversions, and for other purposes.",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Amendment ,,"{'yes': 2, 'no': 49, 'present': 0, 'not_voting': 0, 'majority_position': 'No'}",Rejected,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00026.xml,,,19:13:00,"{'yes': 47, 'no': 50, 'present': 0, 'not_voting': 3}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00026,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/26.json
108,Senate,1,27,"{'bill_id': 'h.j.res.2-108', 'number': 'H.J.Res..2', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-23,"{'yes': 3, 'no': 43, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}",Motion to Table Lautenberg Amdt. No. 192; To increase the appropriation for the Hazardous Substance Superfund.,,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Motion to Table ,,"{'yes': 50, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00027.xml,,,20:02:00,"{'yes': 53, 'no': 45, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00027,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/27.json
108,Senate,1,28,"{'bill_id': 'hjres2-108', 'number': 'H.J.RES.2', 'sponsor_id': 'Y000031', 'api_uri': 'https://api.propublica.org/congress/v1/108/bills/hjres2.json', 'title': 'Joint Resolution making consolidated appropriations for the fiscal year ending September 30, 2003, and for other purposes.', 'latest_action': 'Became Public Law No: 108-7.'}",2003-01-23,"{'yes': 19, 'no': 27, 'present': 0, 'not_voting': 2, 'majority_position': 'No'}","H.J.Res. 2; Consolidated Appropriations Resolution, 2003",,,"{'yes': 0, 'no': 1, 'present': 0, 'not_voting': 0}",On the Joint Resolution,,"{'yes': 50, 'no': 1, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Agreed to,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00028.xml,,,20:37:00,"{'yes': 69, 'no': 29, 'present': 0, 'not_voting': 2}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00028,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/28.json
108,Senate,1,29,"{'bill_id': '-108', 'number': '', 'sponsor_id': None, 'api_uri': None, 'title': None, 'latest_action': None}",2003-01-30,"{'yes': 47, 'no': 0, 'present': 0, 'not_voting': 1, 'majority_position': 'Yes'}","Confirmation Gordon England, of Texas, to be Deputy Secretary of Homeland Security",,,"{'yes': 1, 'no': 0, 'present': 0, 'not_voting': 0}",On the Nomination,,"{'yes': 51, 'no': 0, 'present': 0, 'not_voting': 0, 'majority_position': 'Yes'}",Confirmed,https://www.senate.gov/legislative/LIS/roll_call_votes/vote1081/vote_108_1_00029.xml,,,14:50:00,"{'yes': 99, 'no': 0, 'present': 0, 'not_voting': 1}",https://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=108&session=1&vote=00029,1/2,https://api.propublica.org/congress/v1/108/senate/sessions/1/votes/29.json
