party,,,,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,ID,ID,ID,ID,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R
116,Senate,1,50,Yes,,Yes,,No,Yes,,Yes,,No,Yes,,Yes,,Yes,,No,,Yes,Yes,,,Yes,,Not Voting,,No,Yes,Yes,,,No,,No,,No,,No,Yes,,,Yes,Yes,No,,,No,Not Voting,,Yes,,No,,,Yes,,No,,No,Yes,,No,,,No,,No,Yes,,Yes,,,Yes,,Yes,Yes,,No,No,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Not Voting,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,51,Yes,,Yes,,No,Yes,,Yes,,No,Yes,,Yes,,Yes,,No,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,No,,No,,No,,No,Yes,,,Yes,Yes,No,,,No,Not Voting,,Yes,,No,,,Yes,,No,,No,Yes,,No,,,No,,No,Yes,,Yes,,,Yes,,Yes,Yes,,No,No,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,52,No,,No,,Present,Present,,Present,,Present,Present,,Present,,Present,,Present,,Present,Present,,,Present,,Present,,Present,Present,Present,,,Present,,Present,,Present,,Present,Present,,,Present,Present,Present,,,Present,Present,,Present,,Present,,,Present,,Present,,Present,Present,,Present,,,Present,,Present,Present,,Present,,,Present,,Present,Present,,Present,Present,Present,,No,,No,,,Present,No,,No,No,No,,No,No,,No,No,No,,No,No,,No,No,,No,,No,No,,No,No,No,No,,No,No,No,,No,,No,No,,No,No,,No,No,,No,No,No,,No,,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,No,No,No,No,
116,Senate,1,53,Yes,,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,No,,No,No,,Yes,Yes,Yes,Yes,,No,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,No,No,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,,No,Yes,Yes,No,
116,Senate,1,54,Yes,,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Not Voting,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Not Voting,,,Yes,Yes,,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Not Voting,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Not Voting,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,55,Yes,,No,,Not Voting,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Not Voting,Yes,Yes,,Yes,Not Voting,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,No,,Yes,Yes,Yes,No,,No,Not Voting,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Not Voting,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,,,Yes,Yes,Yes,No,
116,Senate,1,56,Yes,,Yes,,Not Voting,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,Yes,No,,Not Voting,No,No,,No,Not Voting,,No,No,No,,No,No,,No,No,,No,,No,No,,No,No,No,No,,No,No,No,,No,,No,No,,No,No,,No,No,,Not Voting,No,No,,No,,No,No,No,No,Not Voting,No,No,,No,No,No,No,No,No,Not Voting,No,,,No,No,No,No,
116,Senate,1,57,No,,No,,Not Voting,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,No,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,58,Yes,,Yes,,Not Voting,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,No,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Not Voting,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,59,Yes,,Yes,,Not Voting,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,Yes,No,,No,No,No,,No,No,,No,No,No,,No,No,,No,No,,No,,No,No,,No,No,No,No,,No,No,No,,Yes,,No,No,,No,No,,No,No,,No,No,No,,No,,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,No,,,No,No,No,No,
116,Senate,1,60,Yes,,Yes,,Not Voting,Yes,,No,,No,No,,No,,No,,No,,No,Yes,,,Yes,,No,,No,No,Yes,,,No,,No,,No,,No,Yes,,,Yes,Yes,No,,,No,No,,No,,Yes,,,Yes,,No,,No,No,,No,,,No,,No,No,,No,,,Yes,,Yes,No,,No,No,No,,Yes,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,No,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,61,Yes,,Yes,,Not Voting,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,Yes,,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,Yes,,Yes,,,Yes,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,Yes,No,,No,No,No,,No,No,,No,No,No,,No,No,,No,No,,No,,No,No,,No,No,No,No,,No,No,No,,Yes,,No,No,,No,No,,No,No,,No,No,No,,No,,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,No,,,No,No,No,No,
116,Senate,1,62,Yes,,Yes,,Not Voting,Yes,,No,,No,Yes,,No,,No,,No,,No,No,,,Yes,,No,,No,No,Yes,,,No,,No,,No,,No,Yes,,,Yes,Yes,No,,,No,No,,No,,Yes,,,Yes,,No,,No,No,,No,,,No,,No,No,,No,,,Yes,,Yes,No,,No,No,No,,Yes,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,No,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,63,No,,No,,Not Voting,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,64,No,,No,,Not Voting,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,Not Voting,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,65,Yes,,Yes,,No,No,,Yes,,No,No,,No,,No,,No,,No,No,,,Not Voting,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,Yes,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,Yes,,,Not Voting,Yes,Yes,Yes,
116,Senate,1,66,Yes,,Yes,,No,No,,Yes,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,Yes,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,67,No,,No,,No,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,68,No,,No,,No,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,69,No,,No,,No,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,No,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,70,No,,No,,No,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,Not Voting,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,No,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,71,Yes,,Yes,,No,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,Yes,,,Yes,Yes,Not Voting,,,Yes,No,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,No,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,72,Yes,,Yes,,No,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,Yes,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,73,Yes,,Yes,,Not Voting,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,Yes,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,74,Yes,,Yes,,Not Voting,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,Yes,,No,No,,No,No,No,,Yes,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,75,Yes,,Yes,,Not Voting,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,Yes,,No,No,,No,No,No,,Yes,,No,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Not Voting,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,76,No,,Yes,,Not Voting,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,Yes,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Not Voting,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,77,No,,Yes,,Not Voting,No,,No,,No,No,,No,,No,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,No,No,Not Voting,,,No,No,,Yes,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,No,,No,No,,No,No,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Not Voting,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,78,Yes,,Yes,,No,Yes,,No,,No,Yes,,Yes,,Yes,,No,,No,No,,,No,,No,,No,No,No,,,No,,No,,No,,No,Yes,,,Yes,Yes,No,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,Yes,,Yes,Not Voting,,No,Yes,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Not Voting,Yes,,Yes,Not Voting,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Not Voting,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Not Voting,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,79,Yes,,Yes,,Not Voting,Yes,,No,,No,Yes,,Yes,,Yes,,No,,No,No,,,No,,No,,No,Yes,No,,,No,,No,,No,,No,Yes,,,Yes,Yes,No,,,No,No,,No,,No,,,No,,No,,No,No,,No,,,No,,No,No,,No,,,Yes,,Yes,No,,No,Yes,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,80,Yes,,Yes,,Not Voting,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,No,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,No,,No,,Yes,,Yes,Yes,,,Yes,Yes,No,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,81,Yes,,Yes,,Not Voting,Yes,,Yes,,Yes,Yes,,Yes,,Yes,,No,,Yes,Yes,,,Yes,,No,,No,Yes,Yes,,,No,,No,,Yes,,Yes,Yes,,,Yes,Yes,No,,,Yes,Yes,,Yes,,Yes,,,Yes,,No,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,,,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Not Voting,Yes,,,Yes,Yes,Yes,Yes,
116,Senate,1,82,Yes,,Yes,,Not Voting,Yes,,Yes,,Yes,Yes,,No,,Yes,,No,,No,Yes,,,No,,No,,No,No,No,,,No,,No,,No,,No,No,,,Yes,Yes,No,,,No,No,,No,,Yes,,,Yes,,No,,No,Yes,,No,,,Yes,,Yes,No,,No,,,No,,Yes,No,,No,Yes,No,,Yes,,Yes,,,No,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,
